"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U6BIB2AH","journalArticle","2018","Shin, Weon Ho; Roh, Jong Wook; Ryu, Byungki; Chang, Hye Jung; Kim, Hyun Sik; Lee, Soonil; Seo, Won Seon; Ahn, Kyunghan","Enhancing Thermoelectric Performances of Bismuth Antimony Telluride via Synergistic Combination of Multiscale Structuring and Band Alignment by FeTe <sub>2</sub> Incorporation","ACS Applied Materials & Interfaces","","1944-8244, 1944-8252","10.1021/acsami.7b18451","http://pubs.acs.org/doi/10.1021/acsami.7b18451","It has been a diﬃculty to form well-distributed nano- and mesosized inclusions in a Bi2Te3-based matrix and thereby realizing no degradation of carrier mobility at interfaces between matrix and inclusions for high thermoelectric performances. Herein, we successfully synthesize multistructured thermoelectric Bi0.4Sb1.6Te3 materials with Fe-rich nanoprecipitates and sub-micron FeTe2 inclusions by a conventional solid-state reaction followed by melt-spinning and spark plasma sintering that could be a facile preparation method for scale-up production. This study presents a bismuth antimony telluride based thermoelectric material with a multiscale structure whose lattice thermal conductivity is drastically reduced with minimal degradation on its carrier mobility. This is possible because a carefully chosen FeTe2 incorporated in the matrix allows its interfacial valence band with the matrix to be aligned, leading to a signiﬁcantly improved p-type thermoelectric power factor. Consequently, an impressively high thermoelectric ﬁgure of merit ZT of 1.52 is achieved at 396 K for p-type Bi0.4Sb1.6Te3−8 mol % FeTe2, which is a 43% enhancement in ZT compared to the pristine Bi0.4Sb1.6Te3. This work demonstrates not only the eﬀectiveness of multiscale structuring for lowering lattice thermal conductivities, but also the importance of interfacial band alignment between matrix and inclusions for maintaining high carrier mobilities when designing high-performance thermoelectric materials.","2018-01-31","2018-03-29 01:30:28","2018-03-29 01:30:46","2018-03-29 01:30:28","3689-3698","","4","10","","","","","","","","","","en","All rights reserved","","","","CrossRef","","","","C:\Users\cta4r\Zotero\storage\6D6I6XSD\Shin 등 - 2018 - Enhancing Thermoelectric Performances of Bismuth A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8K69HB9B","thesis","2011","Ryu, Byungki","First-principles study of the atomic and electronic structures of semiconductor/insulator interfaces and transparent amorphous oxide semiconductors","","","","","","","2011-02-01","2014-03-17 01:12:24","2022-07-04 13:42:01","","","","","","","","","","","","","KAIST","","","All rights reserved","","","","","","","","C:\Users\cta4r\Zotero\storage\DS4FU35G\[013] BRyu_PhD-Dissertation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXDF6225","journalArticle","2007","Ryu, Byungki; Kang, Yong-Ju; Chang, K. J.","Crystal binding and metal-semiconductor transition in aluminate nanotube bundles","Physical Review B","","2469-9969","10.1103/PhysRevB.75.235402","http://link.aps.org/doi/10.1103/PhysRevB.75.235402","We perform first-principles theoretical calculations to study the bonding and electronic characteristics of AlO2 nanotube bundles. We find that the nanotubes are tightly linked by O-O peroxy or Al-O-Al bridge bonds, forming crystalline bundles, where tubes are arranged in a triangular or a square lattice in the two-dimensional plane perpendicular to their common axes. Intertube interactions mostly occur between the outer O shells of individual tubes, and the metallicity of bundles is strongly affected by intertube distance and doping. The bundles with only the peroxy bonds are semiconducting, while those having purely the bridge bonds or a mixture of two types of intertube bonds are metallic. A semiconductor-metal transition can occur by applying compressive strains perpendicular to the tube axes or by intercalating the Li ions, accompanied with the change of intertube bonds. We also examine the formation of bundles in the form of Al2O3, where tubes are connected by bridge-type bonds. We find that these bundles are energetically more favorable than the AlO2 nanotube bundles and exhibit the semiconducting behavior.","2007-06-04","2014-03-17 00:54:22","2025-01-01 16:00:02","2014-03-17 00:54:22","235402","","23","75","","Phys. Rev. B","","","","","","","","","All rights reserved","","","","APS","","","","C:\Users\cta4r\Zotero\storage\6NKEBGH2\PhysRevB.75.html; C:\Users\cta4r\Zotero\storage\F98N7IK3\Ryu et al. - 2007 - Crystal binding and metal-semiconductor transition.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRBHMZ4J","journalArticle","2008","Kang, Joongoo; Bang, Junhyeok; Ryu, Byungki; Chang, K. J.","Effect of atomic-scale defects on the low-energy electronic structure of graphene: Perturbation theory and local-density-functional calculations","Physical Review B","","2469-9969","10.1103/PhysRevB.77.115453","http://link.aps.org/doi/10.1103/PhysRevB.77.115453","Based on perturbation theory and local-density-functional calculations, we study the effect of atomic-scale defects, whose potentials vary on the scale of interatomic distance, on the electronic structure of graphene in the region of low energies. If defects are identical, for example, vacancies at the same sublattice sites or the Stone-Wales defects with the same orientations, the degeneracy at the Dirac point of graphene is removed with an energy splitting proportional to λ for low disorder densities (λ), which is attributed to the breaking of the intrinsic symmetry of the honeycomb lattice by the presence of atomic-scale defects. However, the degeneracy at the Dirac point is nearly restored if physically equivalent disorders, which are generated by the symmetry operations of graphene, such as reflection and rotation, coexist with similar concentrations.","2008-03-28","2014-03-17 00:55:17","2025-01-01 16:00:34","2014-03-17 00:55:17","115453","","11","77","","Phys. Rev. B","Effect of atomic-scale defects on the low-energy electronic structure of graphene","","","","","","","","All rights reserved","","","","APS","","","","C:\Users\cta4r\Zotero\storage\3D5H5BX8\PhysRevB.77.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EH292AI","journalArticle","2011","Park, Ji-Sang; Ryu, Byungki; Chang, K. J.","Stability of Donor-Pair Defects in Si1–xGex Alloy Nanowires","The Journal of Physical Chemistry C","","1932-7447","10.1021/jp111886n","http://dx.doi.org/10.1021/jp111886n","We perform density-functional calculations to investigate the defect properties of group-V elements (P, As, Sb) in Si, Ge, and Si1?xGex alloy nanowires. In all nanowires, P dopants have a tendency to form donor-pair defects, which consist of two dopants at the first nearest distance, when the wire diameter decreases below a critical value. The quantum confinement and chemical bonding effects play a role in stabilizing donor-pair defects against isolated substitutional donors. As the donor-pair defect has a deep level in the band gap, which is electrically inactive, the doping efficiency is reduced in small-diameter nanowires. As the Ge concentration increases, the formation of the donor-pair defect becomes more favorable, lowering further the doping efficiency. On the other hand, with As and Sb dopants, which have the larger atomic radii, the formation of donor-pair defects is suppressed due to large strain energies. Uniaxial compressive strain also reduces the stability of donor-pair defects and thereby increases the doping efficiency.","2011-06-02","2014-03-17 01:16:01","2021-05-02 14:46:30","2014-03-17 01:16:01","10345-10350","","21","115","","J. Phys. Chem. C","","","","","","","","","All rights reserved","","","","ACS Publications","","","","C:\Users\cta4r\Zotero\storage\VHCMBTIF\Park et al. - 2011 - Stability of Donor-Pair Defects in Si1–xGex Alloy .pdf; C:\Users\cta4r\Zotero\storage\X2T35KNR\jp111886n.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NHT2CKAG","journalArticle","2011","Noh, Hyeon-Kyun; Chang, K. J.; Ryu, Byungki; Lee, Woo-Jin","Electronic structure of oxygen-vacancy defects in amorphous In-Ga-Zn-O semiconductors","Physical Review B","","2469-9969","10.1103/PhysRevB.84.115205","http://link.aps.org/doi/10.1103/PhysRevB.84.115205","We perform first-principles density functional calculations to investigate the atomic and electronic properties of various O-vacancy (VO) defects in amorphous indium gallium zinc oxides (a-IGZO). The formation energies of VO have a tendency to increase with increasing number of neighboring Ga atoms, whereas they are generally low in the environment surrounded with In atoms. Thus, adding Ga atoms suppresses the formation of O-deficiency defects, which are considered as the origin of device instability in a-IGZO-based thin film transistors. The conduction band edge state is characterized by the In s orbital and insensitive to disorder, in good agreement with the experimental finding that increasing the In content enhances the carrier density and mobility. In a-IGZO, while most VO defects are deep donors, some of the defects act as shallow donors due to local environments different from those in crystalline oxides. As ionized O vacancies can capture electrons, it is suggested that these defects are responsible for positive shifts of the threshold voltage observed under positive gate bias stress. Under light illumination stress, VO defects can be ionized, becoming V2+O defects due to the negative-U behavior. When electrons are captured by applying a negative bias voltage, ionized V2+O defects return to the original neutral charge state. Through molecular dynamics simulations, we find that the initial neutral state is restored by annealing, in good agreement with experiments, although the annealing temperature depends on the local environment. Our calculations show that VO defects play an important role in the instability of a-IGZO-based devices.","2011-09-15","2014-03-17 01:16:19","2025-01-01 16:00:39","2014-03-17 01:16:19","115205","","11","84","","Phys. Rev. B","","","","","","","","","All rights reserved","","","","APS","","","","C:\Users\cta4r\Zotero\storage\EPDEHDRT\PhysRevB.84.html; C:\Users\cta4r\Zotero\storage\AB8ST6RW\Noh et al. - 2011 - Electronic structure of oxygen-vacancy defects in .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52U9KWZC","journalArticle","2015","Ryu, Byungki; Oh, Min-Wook; Lee, Jae Ki; Lee, Ji Eun; Joo, Sung-Jae; Kim, Bong-Seo; Min, Bok-Ki; Lee, Hee-Woong; Park, Su-Dong","Defects responsible for abnormal n-type conductivity in Ag-excess doped PbTe thermoelectrics","Journal of Applied Physics","","0021-8979, 1089-7550","10.1063/1.4923391","http://scitation.aip.org/content/aip/journal/jap/118/1/10.1063/1.4923391","Density functional calculations have been performed to investigate the role of Ag defects in PbTe thermoelectric materials. Ag-defects can be either donor, acceptor, or isovalent neutral defect. When Ag is heavily doped in PbTe, the neutral (Ag-Ag) dimer defect at Pb-site is formed and the environment changes to the Pb-rich/Te-poor condition. Under Pb-rich condition, the ionized Ag-interstitial defect (Ag I +) becomes the major donor. The formation energy of Ag I + is smaller than other native and Ag-related defects. Also it is found that Ag I + is an effective dopant. There is no additional impurity state near the band gap and the conduction band minimum. The charge state of Ag I + defect is maintained even when the Fermi level is located above the conduction band minimum. The diffusion constant of Ag I + is calculated based on the temperature dependent Fermi level, formation energy, and migration energy. When T &gt; 550 K, the diffusion length of Ag within a few minutes is comparable to the grain size of the polycrystalline PbTe, implying that Ag is dissolved into PbTe and this donor defect is distributed over the whole lattice in Ag-excess doped polycrystalline PbTe. The predicted solubility of Ag I + well explains the increased electron carrier concentration and electrical conductivity reported in Ag-excess doped polycrystalline PbTe at T = 450–750 K [Pei et al., Adv. Energy Mater. 1, 291 (2011)]. In addition, we suggest that this abnormal doping behavior is also found for Au-doped PbTe.","2015-07-02","2016-07-26 06:34:49","2021-05-02 13:33:55","2016-07-26 06:34:49","015705","","1","118","","","","","","","","","","","All rights reserved","","","","scitation.aip.org","","","","C:\Users\cta4r\Zotero\storage\47KQKARQ\Ryu 등 - 2015 - Defects responsible for abnormal n-type conductivi.pdf; C:\Users\cta4r\Zotero\storage\HQHUZ8H2\1.html","","","Doping; Silver; Diffusion; Lead; Chemical potential","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7B96XRFU","journalArticle","2015","Lee, Kyu Hyoung; Kim, Sang Il; Mun, Hyeona; Ryu, Byungki; Choi, Soon-Mok; Park, Hee Jung; Hwang, Sungwoo; Kim, Sung Wng","Enhanced thermoelectric performance of n-type Cu0.008Bi2Te2.7Se0.3 by band engineering","Journal of Materials Chemistry C","","2050-7534","10.1039/C5TC01731A","http://pubs.rsc.org/en/content/articlelanding/2015/tc/c5tc01731a","We herein report the significantly improved thermoelectric performance of n-type Bi2Te2.7Se0.3 polycrystalline bulks through band structure engineering achieved by Au-doping. The Seebeck coefficient can be increased for both Bi2Te2.7Se0.3 and Cu-intercalated Bi2Te2.7Se0.3 bulks by doping Au on the Bi site, either due to the addition of the resonant state or the enhancement of density of states (DOS) effective mass md*. Theoretical calculations combined with experimental measurements showed that band engineering connected with chemical potential tuning results in higher DOS at the bottom of the conduction band and increases the md* from ∼0.88m0 (Bi2Te2.7Se0.3) to ∼1.06m0 (Cu0.008Bi1.99Au0.01Te2.7Se0.3). As a consequence, a peak thermoelectric figure of merit ZT ∼0.91 was obtained at 320 K for Cu0.008Bi1.99Au0.01Te2.7Se0.3, which is ∼40% and ∼25% enhancement in comparison with Bi2Te2.7Se0.3 and Cu0.008Bi2Te2.7Se0.3, respectively.","2015-09-03","2016-07-26 06:39:56","2021-05-02 13:30:49","2016-07-26 06:39:56","10604-10609","","40","3","","J. Mater. Chem. C","","","","","","","","en","All rights reserved","","","","pubs.rsc.org","","","","C:\Users\cta4r\Zotero\storage\5MV52RT3\Lee et al. - 2015 - Enhanced thermoelectric performance of n-type Cu0..pdf; C:\Users\cta4r\Zotero\storage\Q4K2ZN3P\c5tc01731a.html; C:\Users\cta4r\Zotero\storage\G7BQT8M6\c5tc01731a.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICA53WTJ","journalArticle","2016","Ryu, Byungki; Kim, Bong-Seo; Lee, Ji Eun; Joo, Sung-Jae; Min, Bok-Ki; Lee, HeeWoong; Park, Sudong; Oh, Min-Wook","Prediction of the band structures of Bi2Te3-related binary and Sb/Se-doped ternary thermoelectric materials","Journal of the Korean Physical Society","","0374-4884, 1976-8524","10.3938/jkps.68.115","http://link.springer.com/10.3938/jkps.68.115","","2016-02-03","2016-02-03 03:44:06","2021-05-02 13:13:55","2016-02-03 03:44:06","115-120","","1","68","","","","","","","","","","en","All rights reserved","","","","CrossRef","","","","C:\Users\cta4r\Zotero\storage\U3TP45V7\Ryu 등 - 2016 - Prediction of the band structures of Bi2Te3-relate.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP7MB7XD","journalArticle","2016","Joo, Sung-Jae; Son, Ji-Hee; Min, Bok-Ki; Lee, Ji-Eun; Kim, Bong-Seo; Ryu, Byungki; Park, Su-Dong; Lee, Hee-Woong","Thermoelectric properties of Bi2Te2.7Se0.3 nanocomposites embedded with MgO nanoparticles","Journal of the Korean Physical Society","","0374-4884, 1976-8524","10.3938/jkps.69.1314","http://link.springer.com/10.3938/jkps.69.1314","","2016-11-08","2017-03-23 03:04:23","2021-05-02 12:45:55","2017-03-23 03:04:23","1314-1320","","8","69","","","","","","","","","","en","All rights reserved","","","","CrossRef","","","","C:\Users\cta4r\Zotero\storage\FEW7M55S\Joo et al. - 2016 - Thermoelectric properties of Bi2Te2.7Se0.3 nanocom.pdf; C:\Users\cta4r\Zotero\storage\9NH8GMK3\jkps.69.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IV9EB3ZC","journalArticle","2017","Lee, Min Ho; Byeon, Do-Gyun; Rhyee, Jong-Soo; Ryu, Byungki","Defect chemistry and enhancement of thermoelectric performance in Ag-doped Sn <sub>1+δ−x</sub> Ag <sub>x</sub> Te","Journal of Materials Chemistry A","","2050-7488, 2050-7496","10.1039/C6TA09941F","http://xlink.rsc.org/?DOI=C6TA09941F","SnTe Ag doped","2017-02-07","2017-01-31 22:19:19","2021-05-02 03:08:34","2017-01-31 22:19:19","2235-2242","","5","5","","J. Mater. Chem. A","","","","","","","","en","All rights reserved","","","","CrossRef","","","","C:\Users\cta4r\Zotero\storage\VX2H34HI\Lee 등 - 2017 - Defect chemistry and enhancement of thermoelectric.pdf; C:\Users\cta4r\Zotero\storage\CAJ2NDGI\c6ta09941f.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNNC4Y5U","journalArticle","2018","Lee, Sangryun; Lee, Jinyeop; Ryu, Byungki; Ryu, Seunghwa","A micromechanics-based analytical solution for the effective thermal conductivity of composites with orthotropic matrices and interfacial thermal resistance","Scientific Reports","","2045-2322","10.1038/s41598-018-25379-8","http://www.nature.com/articles/s41598-018-25379-8","","2018-05-08","2018-05-09 01:30:28","2021-05-01 13:18:12","2018-05-09 01:30:28","7266","","1","8","","","","","","","","","","en","All rights reserved","","","","Crossref","","","","C:\Users\cta4r\Zotero\storage\VZRQIEGZ\Lee 등 - 2018 - A micromechanics-based analytical solution for the.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTXEXZUV","journalArticle","2020","Chung, Jaywan; Ryu, Byungki; Park, SuDong","Dimension reduction of thermoelectric properties using barycentric polynomial interpolation at Chebyshev nodes","Scientific Reports","","2045-2322","10.1038/s41598-020-70320-7","http://www.nature.com/articles/s41598-020-70320-7","The thermoelectric properties (TEPs), consisting of Seebeck coefficient, electrical resistivity and thermal conductivity, are infinite-dimensional vectors because they depend on temperature. Accordingly, a projection of them into a finite-dimensional space is inevitable for use in computers. In this paper, as a dimension reduction method, we validate the use of high-order polynomial interpolation of TEPs at Chebyshev nodes of the second kind. To avoid the numerical instability of high order Lagrange polynomial interpolation, we use the barycentric formula. The numerical tests on 276 sets of published TEPs show at least 8 nodes are recommended to preserve the positivity of electrical resistivity and thermal conductivity. With 11 nodes, the interpolation causes about 2% error in TEPs and only 0.4% error in thermoelectric generator module performance. The robustness of our method against noise in TEPs is also tested; as the relative error caused by the interpolation of TEPs is almost the same as the relative size of noise, the interpolation does not cause unnecessarily high oscillation at unsampled points. The accuracy and robustness of the interpolation indicate digitizing infinite-dimensional univariate material data is practicable with tens or less data points. Furthermore, since a large interpolation error comes from a drastic change of data, the interpolation can be used to detect an anomaly such as a phase transition.","2020-08-10","2020-08-13 13:59:21","2023-04-03 02:15:29","2020-08-13 13:59:21","13456","","1","10","","","","","","","","","","en","All rights reserved","","","","Crossref","","","","C:\Users\cta4r\Zotero\storage\JJJZQY8C\Chung 등 - 2020 - Dimension reduction of thermoelectric properties u.pdf; C:\Users\cta4r\Zotero\storage\RL8XI4KQ\response-SciRep.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXZJ5DDQ","journalArticle","2016","Lee, Kyu Hyoung; Ryu, Byungki; Park, Hee Jung; Lee, Kimoon; Roh, Jong Wook; Kim, Sang Il; Hwang, Sungwoo; Choi, Soon-Mok; Kim, Jong-Young; Lee, Jeong Hoon; Lim, Jae-Hong; Kim, Sung Wng","Enhancement of the thermoelectric figure of merit in n-type Cu0.008Bi2Te2.7Se0.3 by using Nb doping","Journal of the Korean Physical Society","","0374-4884, 1976-8524","10.3938/jkps.68.7","http://link.springer.com/10.3938/jkps.68.7","","2016-02-03","2016-02-03 03:43:15","2021-06-23 15:13:22","2016-02-03 03:43:15","7-11","","1","68","","","","","","","","","","en","All rights reserved","","","","CrossRef","","","","C:\Users\cta4r\Zotero\storage\KQEBGXSV\Lee et al. - 2016 - Enhancement of the thermoelectric figure of merit .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BZVBC4H","journalArticle","2019","Jung, Jiyoung; Lee, Sangryun; Ryu, Byungki; Ryu, Seunghwa","Investigation of effective thermoelectric properties of composite with interfacial resistance using micromechanics-based homogenisation","International Journal of Heat and Mass Transfer","","0017-9310","10.1016/j.ijheatmasstransfer.2019.118620","https://linkinghub.elsevier.com/retrieve/pii/S0017931019332296","We obtained the analytical expression for the effective thermoelectric properties and dimensionless ﬁgure of merit of a composite with interfacial electrical and thermal resistances using a micromechanicsbased homogenisation. For the ﬁrst time, we derived the Eshelby tensor for a spherical inclusion as a function of the interfacial resistances and obtained the solutions of the effective Seebeck coefﬁcient and the electrical and thermal conductivities of a composite, which were validated against ﬁniteelement analysis (FEA). Our analytical predictions well match the effective properties obtained from FEA with an inclusion volume fraction up to 15%. Because the effective properties were derived with the assumption of a small temperature difference, we discuss a heuristic method for obtaining the effective properties in the case where a thermoelectric composite is subjected to a large temperature difference.","2019-12-01","2019-09-24 00:21:38","2021-06-23 14:55:04","2019-09-24 00:21:38","118620","","","144","","","","","","","","","","en","All rights reserved","","","","Crossref","","","","C:\Users\cta4r\Zotero\storage\UXQ9WC5R\Jung 등 - 2019 - Investigation of effective thermoelectric properti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKNPFKEK","journalArticle","2019","Ryu, Byungki; Park, Sungjin; Choi, Eun-Ae; de Boor, Johannes; Ziolkowski, Pawel; Chung, Jaywan; Park, Su Dong","Hybrid-Functional and Quasi-Particle Calculations of Band Structures of Mg2Si, Mg2Ge, and Mg2Sn","Journal of the Korean Physical Society","","0374-4884, 1976-8524","10.3938/jkps.75.144","http://link.springer.com/10.3938/jkps.75.144","We perform hybrid functional and quasi-particle band structure calculations with spin-orbit interaction to investigate the band structures of Mg2Si, Mg2Ge, and Mg2Sn. For all Mg2X materials, where X = Si, Ge, and Sn, the characteristics of band edge states, i.e., band and valley degeneracies, and orbital characters, are found to be conserved, independent of the computational schemes such as density functional generalized gradient approximation, hybrid functionals, or quasi-particle calculations. However, the magnitude of the calculated band gap varies significantly with the computational schemes. Within density-functional calculations, the one-particle band gaps of Mg2Si, Mg2Ge, and Mg2Sn are 0.191, 0.090, and −0.346 eV, respectively, and thus severely underestimated compared to the experimental gaps, due to the band gap error in the density functional theory and the significant relativistic effect on the low-energy band structures. By employing hybrid-functional calculations with a 35% fraction of the exact Hartree-Fock exchange energy (HSE-35%), we overcame the negative band gap issue in Mg2Sn. Finally, in quasi-particle calculations on top of the HSE-35% Hamiltonians, we obtained band gaps of 0.835, 0.759, and 0.244 eV for Mg2Si, Mg2Ge, and Mg2Sn, respectively, consistent with the experimental band gaps of 0.77, 0.74, and 0.36 eV, respectively.","2019-07-22","2019-07-25 06:11:50","2023-04-03 02:22:52","2021-05-17 06:29:16","144-152","","2","75","","J. Korean Phys. Soc.","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\QXVXZTMZ\Ryu 등 - 2019 - Hybrid-Functional and Quasi-Particle Calculations .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8EFHR8KC","journalArticle","2020","Ryu, Byungki; Chung, Jaywan; Choi, Eun-Ae; Ziolkowski, Pawel; Müller, Eckhard; Park, SuDong","Counterintuitive example on relation between ZT and thermoelectric efficiency","Applied Physics Letters","","0003-6951, 1077-3118","10.1063/5.0003749","http://aip.scitation.org/doi/10.1063/5.0003749","The thermoelectric ﬁgure of merit ZT, which is deﬁned using electrical conductivity, Seebeck coefﬁcient, thermal conductivity, and absolute temperature T, has been widely used as a simple estimator of the conversion efﬁciency of a thermoelectric heat engine. When material properties are constant or slowly varying with T, a higher ZT ensures a higher maximum conversion efﬁciency of thermoelectric materials. However, as material properties can vary strongly with T, efﬁciency predictions based on ZT can be inaccurate, especially for widetemperature applications. Moreover, although ZT values continue to increase, there has been no investigation of the relationship between ZT and the efﬁciency in the higher ZT regime. In this paper, we report a counterintuitive situation by comparing two materials: although one material has a higher ZT value over the whole operating temperature range, its maximum conversion efﬁciency is smaller than that of the other. This indicates that, for material comparisons, the evaluation of exact efﬁciencies as opposed to a simple comparison of ZTs is necessary in certain cases.","2020-05-13","2020-05-14 01:40:51","2022-06-06 14:06:28","2021-05-17 06:29:37","193903","","19","116","","Appl. Phys. Lett.","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\SZ5KXQ3M\C_Response_letter-to-APL_20200418_v4.02_ready_(submit_revision).pdf; C:\Users\cta4r\Zotero\storage\A9VU494G\Ryu 등 - 2020 - Counterintuitive example on relation between ZT an.pdf; C:\Users\cta4r\Zotero\storage\SG36U2P7\5.html","","thermoelectric; thermoelectric efficiency; figure of merit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4P46MLTM","journalArticle","2021","Ryu, Byungki; Chung, Jaywan; Park, SuDong","Thermoelectric degrees of freedom determining thermoelectric efficiency","iScience","","2589-0042","10.1016/j.isci.2021.102934","https://www.sciencedirect.com/science/article/pii/S2589004221009020","For over half a century, the development of thermoelectric materials has based on the dimensionless figure of merit zT, assuming that the efficiency is mainly determined by this single parameter. Here, we show that the thermoelectric conversion efficiency is determined by three independent parameters, Zgen, τ, and β, which we call the three thermoelectric degrees of freedom (DoFs). Zgen is the well-defined mean of the traditional zT under nonzero temperature differences. The two additional parameters τ and β are gradients of material properties and crucial to evaluating the heat current altered by nonzero Thomson heat and asymmetric Joule heat escape. Each parameter is a figure of merit. Therefore, increasing one of the three DoFs leads to higher efficiency. Our finding explains why the single-parameter theory is inaccurate. Further, it suggests an alternative direction in material discovery and device design in thermoelectrics, such as high τ and β, beyond zT.","2021-09-24","2021-07-28 10:34:29","2022-06-06 14:06:59","2021-08-21 08:40:24","102934","","9","24","","iScience","","","","","","","","en","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\JFHGCRBH\[069] 20210924 Ryu 등 - 2021 - Thermoelectric DoFs _preprint.pdf; C:\Users\cta4r\Zotero\storage\CAY6IJZ6\1-s2.0-S2589004221009020-mmc1.pdf; C:\Users\cta4r\Zotero\storage\7QP7EMBL\1-s2.0-S2589004221009020-mmc2.xlsx; C:\Users\cta4r\Zotero\storage\8LI597D2\iScience_Graphical_Abstracts_width4inch.pdf; C:\Users\cta4r\Zotero\storage\KMA4Q86Z\iScience_Graphical_Abstracts_width4inch.tiff; C:\Users\cta4r\Zotero\storage\MGER9UVU\Ryu 등 - 2021 - (merged) Thermoelectric degrees of freedom determining ther.pdf; C:\Users\cta4r\Zotero\storage\KIZG3JHB\Ryu 등 - 2021 - Thermoelectric degrees of freedom determining ther.pdf","","thermoelectric; thermoelectric efficiency; data analysis; thermoelectric equation","Thermal engineering; Electrical materials; Electrical property; Thermal property","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
